fact,answer,fold,samples,samples_scored,l_rep,predicted,label_unseen,behavioral_l
cf-1223,Nintendo,3,1,1,0.0,Microsoft,False,0.0
cf-12230,Alaska,0,1,1,0.0,Antarctica,False,0.0
cf-12238,Toyota,2,1,1,1.0,Toyota,False,0.0
cf-12239,Microsoft,2,1,1,0.0,Adobe,False,0.0
cf-12241,Ohio,4,1,1,0.0,Montana,False,1.0
cf-12242,Airbus,3,1,1,1.0,Airbus,False,0.0
cf-12257,Greek,0,1,1,0.0,French,False,0.0
cf-12260,Montreal,0,1,1,0.0,French,False,0.0
cf-12267,California,3,1,1,0.0,Antarctica,False,0.0
cf-1227,Russian,0,1,1,1.0,Russian,False,0.0
cf-12270,Oklahoma,0,1,1,0.0,Texas,False,0.0
cf-12284,football,3,1,1,0.0,goaltender,False,0.0
cf-12287,Queensland,2,1,1,0.0,Australia,False,0.0
cf-12289,Intel,2,1,1,1.0,Intel,False,1.0
cf-1229,actor,1,1,1,1.0,actor,False,0.0
cf-12291,Honolulu,3,1,1,0.0,Paris,False,0.0
cf-12292,pope,4,1,1,1.0,pope,False,0.0
cf-12301,French,3,1,1,1.0,French,False,0.0
cf-12302,Manhattan,3,1,1,1.0,Manhattan,False,0.0
cf-12304,French,3,1,1,1.0,French,False,1.0
cf-12307,Judaism,3,1,1,0.0,Islam,False,0.0
cf-12309,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-12319,Boston,1,1,1,0.0,London,False,0.0
cf-12320,Belfast,0,1,1,0.0,England,False,1.0
cf-12322,Shanghai,3,1,1,0.0,Singapore,False,0.0
cf-12323,Porsche,0,1,1,1.0,Porsche,False,1.0
cf-12328,English,0,1,1,1.0,English,False,1.0
cf-12331,Melbourne,4,1,1,0.0,London,False,0.0
cf-12332,Finland,4,1,1,0.0,Apple,False,0.0
cf-1235,Dutch,0,1,1,0.0,French,False,0.0
cf-12353,Ottawa,2,1,1,0.0,Paris,False,0.0
cf-12364,Santiago,2,1,1,0.0,Geneva,False,0.0
cf-12366,Miami,3,1,1,0.0,Ankara,False,1.0
cf-12368,Swedish,4,1,1,1.0,Swedish,False,0.0
cf-1237,Louisiana,1,1,1,0.0,Virginia,False,1.0
cf-1238,French,4,1,1,1.0,French,False,0.0
cf-12385,Spanish,3,1,1,1.0,Spanish,False,0.0
cf-12387,Munich,2,1,1,0.0,Geneva,False,0.0
cf-12395,London,0,1,1,0.0,French,False,0.0
cf-12398,Thailand,4,1,1,0.0,India,False,0.0
cf-12401,Tokyo,1,1,1,0.0,Japan,False,0.0
cf-12402,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-1241,Sweden,4,1,1,0.0,Germany,False,0.0
cf-12410,Antarctica,2,1,1,1.0,Antarctica,False,1.0
cf-12418,London,4,1,1,0.0,Paris,False,0.0
cf-12437,Shah,1,1,1,0.0,Islam,False,0.0
cf-12439,Finnish,3,1,1,1.0,Finnish,False,0.0
cf-1244,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-12441,California,1,1,1,0.0,Google,False,1.0
cf-12444,Surrey,0,1,1,0.0,London,False,0.0
cf-12449,Bangladesh,2,1,1,0.0,India,False,0.0
cf-1246,composer,3,1,1,0.0,poet,False,0.0
cf-12467,baseball,4,1,1,0.0,actor,False,0.0
cf-12468,MTV,1,1,1,0.0,NBC,False,0.0
cf-12470,German,0,1,1,0.0,French,False,1.0
cf-12471,Boeing,1,1,1,1.0,Boeing,False,0.0
cf-12475,Paris,3,1,1,0.0,Rome,False,0.0
cf-12476,piano,4,1,1,0.0,violin,False,0.0
cf-12489,Berlin,0,1,1,1.0,Berlin,False,1.0
cf-12493,BMW,4,1,1,1.0,BMW,False,1.0
cf-125,Philippines,2,1,1,0.0,Asia,False,1.0
cf-1250,Paris,2,1,1,1.0,Paris,False,0.0
cf-12508,Dutch,0,1,1,1.0,Dutch,False,0.0
cf-12512,CBS,4,1,1,0.0,NBC,False,0.0
cf-12518,India,3,1,1,1.0,India,False,0.0
cf-12539,Louisiana,3,1,1,0.0,Antarctica,False,0.0
cf-12541,IBM,4,1,1,0.0,Microsoft,False,0.0
cf-12543,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-1255,Toyota,1,1,1,1.0,Toyota,False,1.0
cf-12550,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-12553,Dutch,1,1,1,1.0,Dutch,False,0.0
cf-12557,BBC,3,1,1,1.0,BBC,False,0.0
cf-12564,Germany,0,1,1,0.0,German,False,0.0
cf-12566,IBM,2,1,1,0.0,BBC,False,0.0
cf-12573,Pennsylvania,0,1,1,0.0,Antarctica,False,0.0
cf-12601,photographer,2,1,1,0.0,actor,False,0.0
cf-12605,Chevrolet,3,1,1,1.0,Chevrolet,False,0.0
cf-12609,Antarctica,0,1,1,1.0,Antarctica,False,1.0
cf-1262,NBC,4,1,1,1.0,NBC,False,0.0
cf-12622,Microsoft,3,1,1,0.0,Google,False,1.0
cf-12623,Moscow,4,1,1,1.0,Moscow,False,0.0
cf-1263,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-12632,Boeing,4,1,1,1.0,Boeing,False,0.0
cf-12641,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-12649,Nissan,4,1,1,1.0,Nissan,False,0.0
cf-12650,Antarctica,2,1,1,1.0,Antarctica,False,1.0
cf-12665,French,1,1,1,1.0,French,False,0.0
cf-12666,politician,4,1,1,0.0,Russian,False,0.0
cf-12668,Copenhagen,3,1,1,1.0,Copenhagen,False,0.0
cf-12676,quarterback,1,1,1,1.0,quarterback,False,0.0
cf-12677,Warsaw,3,1,1,1.0,Warsaw,False,0.0
cf-12679,Toronto,0,1,1,0.0,London,False,0.0
cf-12682,NBC,1,1,1,1.0,NBC,False,0.0
cf-12684,CBS,2,1,1,1.0,CBS,False,0.0
cf-12691,Swedish,2,1,1,1.0,Swedish,False,0.0
cf-12693,English,4,1,1,1.0,English,False,0.0
cf-12697,Microsoft,1,1,1,0.0,BBC,False,0.0
cf-1270,Norman,4,1,1,0.0,French,False,0.0
cf-12700,physics,1,1,1,1.0,physics,False,1.0
cf-12705,Hollywood,2,1,1,0.0,London,False,0.0
cf-12706,Apple,2,1,1,1.0,Apple,False,0.0
cf-12712,Spanish,1,1,1,1.0,Spanish,False,1.0
cf-12713,Florence,0,1,1,0.0,Leeds,False,0.0
cf-12725,HBO,2,1,1,0.0,CBS,False,0.0
cf-12726,Colombia,3,1,1,0.0,Africa,False,0.0
cf-12730,French,2,1,1,1.0,French,False,0.0
cf-12733,Apple,4,1,1,1.0,Apple,False,1.0
cf-12736,Canberra,3,1,1,0.0,Australia,False,1.0
cf-12742,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-12747,BMW,2,1,1,1.0,BMW,False,1.0
cf-12761,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-12763,Nintendo,0,1,1,0.0,Toyota,False,0.0
cf-12765,Bangkok,4,1,1,0.0,India,False,0.0
cf-12769,France,1,1,1,0.0,French,False,0.0
cf-1277,Islam,3,1,1,1.0,Islam,False,1.0
cf-12776,Rome,1,1,1,0.0,Milan,False,0.0
cf-12779,Persian,3,1,1,0.0,French,False,0.0
cf-1278,French,2,1,1,1.0,French,False,0.0
cf-12790,basketball,2,1,1,1.0,basketball,False,0.0
cf-12791,Lima,2,1,1,0.0,Spanish,False,0.0
cf-12792,France,1,1,1,0.0,Spanish,False,0.0
cf-12793,Suzuki,0,1,1,1.0,Suzuki,False,1.0
cf-12796,violin,2,1,1,0.0,goaltender,False,0.0
cf-12798,pitcher,0,1,1,0.0,quarterback,False,0.0
cf-12801,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-12802,Asia,0,1,1,1.0,Asia,False,1.0
cf-12805,Berlin,2,1,1,1.0,Berlin,False,1.0
cf-1281,Qatar,1,1,1,0.0,Asia,False,0.0
cf-12811,Nokia,4,1,1,1.0,Nokia,False,0.0
cf-12812,CBS,0,1,1,0.0,NBC,False,0.0
cf-12816,Portugal,2,1,1,0.0,Finland,False,0.0
cf-1282,BBC,0,1,1,1.0,BBC,False,0.0
cf-12823,Adobe,0,1,1,1.0,Adobe,False,1.0
cf-12834,Brazil,2,1,1,0.0,Colombia,False,1.0
cf-12844,Switzerland,1,1,1,0.0,Germany,False,0.0
cf-12849,actor,4,1,1,1.0,actor,False,0.0
cf-12853,Chicago,1,1,1,0.0,Boston,False,0.0
cf-12856,Boston,3,1,1,0.0,London,False,1.0
cf-12860,Australia,4,1,1,0.0,Africa,False,0.0
cf-1287,composer,3,1,1,0.0,poet,False,0.0
cf-12870,bishop,0,1,1,1.0,bishop,False,0.0
cf-12884,Amsterdam,1,1,1,0.0,London,False,0.0
cf-12889,Ukraine,2,1,1,0.0,Russian,False,0.0
cf-12899,Vietnam,3,1,1,1.0,Vietnam,False,0.0
cf-12902,Montgomery,3,1,1,0.0,IBM,False,0.0
cf-12903,Sweden,4,1,1,0.0,Stockholm,False,0.0
cf-12908,hockey,4,1,1,0.0,actor,False,0.0
cf-12909,Nokia,3,1,1,1.0,Nokia,False,1.0
cf-1291,Illinois,1,1,1,0.0,Texas,False,0.0
cf-12915,diplomat,0,1,1,0.0,bishop,False,0.0
cf-12916,football,1,1,1,0.0,basketball,False,1.0
cf-12922,Russia,4,1,1,1.0,Russia,False,1.0
cf-1293,Armenia,1,1,1,0.0,Russia,False,0.0
cf-12932,Japan,1,1,1,1.0,Japan,False,1.0
cf-12940,jazz,2,1,1,1.0,jazz,False,0.0
cf-12943,NBC,1,1,1,0.0,CBS,False,0.0
cf-12949,Google,2,1,1,1.0,Google,False,1.0
cf-12951,FIFA,4,1,1,1.0,FIFA,False,0.0
cf-12952,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-12956,guitar,0,1,1,0.0,jazz,False,0.0
cf-12961,Nissan,2,1,1,1.0,Nissan,False,1.0
cf-12968,California,4,1,1,0.0,Vienna,False,0.0
cf-12973,politician,3,1,1,0.0,actor,False,0.0
cf-12978,Uganda,2,1,1,0.0,Antarctica,False,0.0
cf-1298,Warsaw,0,1,1,1.0,Warsaw,False,1.0
cf-12986,Latin,2,1,1,0.0,French,False,0.0
cf-12987,Antarctica,1,1,1,1.0,Antarctica,False,0.0
cf-12990,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-12992,French,1,1,1,1.0,French,False,0.0
cf-12998,Google,0,1,1,1.0,Google,False,1.0
cf-13000,Antarctica,4,1,1,1.0,Antarctica,False,1.0
cf-13001,Apple,3,1,1,0.0,Google,False,0.0
cf-13007,physiology,0,1,1,0.0,physics,False,0.0
cf-13009,Google,3,1,1,1.0,Google,False,1.0
cf-13016,Dutch,1,1,1,1.0,Dutch,False,0.0
cf-13018,Airbus,3,1,1,1.0,Airbus,False,1.0
cf-13019,Antarctica,0,1,1,1.0,Antarctica,False,1.0
cf-13022,bishop,3,1,1,1.0,bishop,False,0.0
cf-13024,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-13032,Philadelphia,0,1,1,0.0,London,False,0.0
cf-13036,piano,3,1,1,0.0,jazz,False,1.0
cf-13046,Nokia,0,1,1,1.0,Nokia,False,1.0
cf-13055,Arkansas,2,1,1,0.0,Montana,False,0.0
cf-13057,English,2,1,1,1.0,English,False,0.0
cf-13058,Bangladesh,0,1,1,0.0,India,False,0.0
cf-13063,NBC,0,1,1,1.0,NBC,False,0.0
cf-13075,Peru,0,1,1,0.0,Spanish,False,0.0
cf-13097,Microsoft,4,1,1,1.0,Microsoft,False,0.0
cf-13099,Toronto,1,1,1,0.0,Atlanta,False,0.0
cf-1310,Swedish,4,1,1,1.0,Swedish,False,1.0
cf-1311,Jordan,0,1,1,0.0,Iran,False,0.0
cf-13119,Philadelphia,0,1,1,0.0,Jerusalem,False,0.0
cf-1312,Apple,0,1,1,0.0,Microsoft,False,0.0
cf-13121,Apple,0,1,1,1.0,Apple,False,0.0
cf-13123,Hamburg,3,1,1,0.0,Paris,False,0.0
cf-13137,Brussels,1,1,1,0.0,Dutch,False,0.0
cf-13139,Colorado,1,1,1,0.0,Antarctica,False,0.0
cf-13145,Maryland,2,1,1,0.0,Antarctica,False,0.0
cf-1315,Philadelphia,1,1,1,0.0,England,False,0.0
cf-13154,Berlin,1,1,1,0.0,Germany,False,0.0
cf-13155,Swedish,3,1,1,0.0,Finnish,False,0.0
cf-13158,Italian,2,1,1,0.0,French,False,0.0
cf-13159,hockey,2,1,1,0.0,actor,False,0.0
cf-13165,NBC,2,1,1,0.0,CBS,False,0.0
cf-13174,Japan,0,1,1,1.0,Japan,False,0.0
cf-13180,Google,1,1,1,0.0,BBC,False,0.0
cf-13182,Honda,0,1,1,1.0,Honda,False,1.0
cf-13193,Judaism,4,1,1,0.0,Islam,False,1.0
cf-13199,Ukrainian,4,1,1,0.0,Russian,False,0.0
cf-132,bishop,1,1,1,1.0,bishop,False,0.0
cf-13209,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-13215,Paris,0,1,1,1.0,Paris,False,0.0
cf-13217,quarterback,1,1,1,0.0,midfielder,False,0.0
cf-13226,Iran,1,1,1,0.0,Asia,False,0.0
cf-13229,Florida,2,1,1,0.0,Africa,False,0.0
cf-13237,Georgetown,2,1,1,0.0,Manila,False,0.0
cf-13239,Nissan,3,1,1,1.0,Nissan,False,0.0
cf-13248,French,3,1,1,1.0,French,False,0.0
cf-13251,London,3,1,1,1.0,London,False,0.0
cf-13252,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-13266,Colombia,0,1,1,0.0,Spanish,False,0.0
cf-13270,Dutch,3,1,1,1.0,Dutch,False,0.0
cf-13273,Africa,2,1,1,1.0,Africa,False,0.0
cf-13278,English,1,1,1,0.0,German,False,0.0
cf-13279,Google,1,1,1,1.0,Google,False,1.0
cf-13283,Philadelphia,1,1,1,0.0,London,False,0.0
cf-13285,English,2,1,1,1.0,English,False,0.0
cf-13294,Hollywood,1,1,1,0.0,Montana,False,0.0
cf-13298,Apple,4,1,1,0.0,IBM,False,0.0
cf-13305,Spanish,4,1,1,1.0,Spanish,False,0.0
cf-13306,novelist,2,1,1,0.0,politician,False,0.0
cf-13316,Nigeria,3,1,1,0.0,Africa,False,0.0
cf-13321,Honda,3,1,1,1.0,Honda,False,1.0
cf-13326,Boeing,0,1,1,1.0,Boeing,False,0.0
cf-13327,Russian,2,1,1,1.0,Russian,False,1.0
cf-13333,bishop,2,1,1,0.0,basketball,False,0.0
cf-13335,Bangladesh,2,1,1,0.0,Mumbai,False,0.0
cf-1334,Tamil,2,1,1,1.0,Tamil,False,1.0
cf-13363,Spanish,1,1,1,1.0,Spanish,False,0.0
cf-13365,Google,0,1,1,0.0,Microsoft,False,0.0
cf-13366,Norway,2,1,1,0.0,Geneva,False,0.0
cf-13371,Italian,1,1,1,1.0,Italian,False,0.0
cf-13375,Seoul,1,1,1,0.0,Rome,False,0.0
cf-13382,Cadillac,4,1,1,1.0,Cadillac,False,1.0
cf-13393,Paris,3,1,1,0.0,French,False,0.0
cf-13413,Chevrolet,3,1,1,1.0,Chevrolet,False,0.0
cf-13420,Germany,2,1,1,0.0,Fiat,False,0.0
cf-13426,Boeing,2,1,1,1.0,Boeing,False,1.0
cf-13430,French,4,1,1,0.0,German,False,0.0
cf-13432,English,0,1,1,0.0,French,False,0.0
cf-13439,English,0,1,1,1.0,English,False,0.0
cf-13453,physiology,1,1,1,0.0,Antarctica,False,0.0
cf-1346,Virginia,1,1,1,0.0,Montana,False,0.0
cf-13468,bishop,1,1,1,1.0,bishop,False,0.0
cf-13471,Ethiopia,3,1,1,0.0,Jerusalem,False,0.0
cf-13472,Japan,2,1,1,1.0,Japan,False,0.0
cf-13473,Islam,2,1,1,1.0,Islam,False,1.0
cf-1348,Stockholm,1,1,1,0.0,London,False,0.0
cf-13483,Triumph,2,1,1,0.0,Toyota,False,0.0
cf-13484,Antarctica,4,1,1,1.0,Antarctica,False,1.0
cf-13487,Jerusalem,1,1,1,0.0,Antarctica,False,0.0
cf-13488,Greek,1,1,1,0.0,French,False,0.0
cf-13493,Microsoft,3,1,1,1.0,Microsoft,False,1.0
cf-13497,Denmark,4,1,1,0.0,France,False,1.0
cf-13507,Cairo,2,1,1,0.0,Islam,False,0.0
cf-13510,Frankfurt,0,1,1,0.0,German,False,0.0
cf-13513,BMW,1,1,1,1.0,BMW,False,1.0
cf-13514,Sony,0,1,1,0.0,IBM,False,0.0
cf-13516,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-13518,Vienna,0,1,1,0.0,Paris,False,0.0
cf-13519,Italian,3,1,1,1.0,Italian,False,1.0
cf-13520,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-13521,jazz,4,1,1,1.0,jazz,False,0.0
cf-13522,Ankara,2,1,1,0.0,Kabul,False,1.0
cf-13526,London,0,1,1,1.0,London,False,0.0
cf-13534,Google,1,1,1,1.0,Google,False,0.0
cf-13536,Douglas,1,1,1,1.0,Douglas,False,1.0
cf-13555,IBM,1,1,1,0.0,Microsoft,False,0.0
cf-13556,bishop,1,1,1,1.0,bishop,False,0.0
cf-13557,Microsoft,1,1,1,1.0,Microsoft,False,0.0
cf-13564,Milwaukee,2,1,1,0.0,Boston,False,0.0
cf-13565,BMW,0,1,1,1.0,BMW,False,1.0
cf-13567,Antarctica,4,1,1,1.0,Antarctica,False,1.0
cf-1358,Microsoft,0,1,1,1.0,Microsoft,False,0.0
cf-13592,Africa,0,1,1,1.0,Africa,False,1.0
cf-13596,Berlin,1,1,1,0.0,Venice,False,0.0
cf-13599,Edmonton,1,1,1,0.0,Canada,False,1.0
cf-13600,BBC,0,1,1,1.0,BBC,False,1.0
cf-13603,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-13607,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-1361,NBC,3,1,1,1.0,NBC,False,0.0
cf-13618,London,3,1,1,1.0,London,False,0.0
cf-13623,Google,2,1,1,1.0,Google,False,1.0
cf-13628,Lifetime,0,1,1,0.0,NBC,False,0.0
cf-13635,goaltender,0,1,1,0.0,Russian,False,0.0
cf-13643,French,1,1,1,1.0,French,False,1.0
cf-13658,Mumbai,3,1,1,0.0,India,False,1.0
cf-13660,Google,2,1,1,0.0,Apple,False,0.0
cf-1367,Toyota,4,1,1,1.0,Toyota,False,1.0
cf-13671,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-13679,Intel,3,1,1,1.0,Intel,False,0.0
cf-13686,Miami,0,1,1,0.0,Antarctica,False,0.0
cf-13688,BBC,1,1,1,0.0,CBS,False,0.0
cf-13697,actor,3,1,1,1.0,actor,False,0.0
cf-13700,Charlotte,4,1,1,0.0,Douglas,False,1.0
cf-13701,Microsoft,1,1,1,1.0,Microsoft,False,0.0
cf-13706,Australia,0,1,1,0.0,Ireland,False,0.0
cf-13712,Manila,3,1,1,0.0,Asia,False,0.0
cf-13715,BMW,3,1,1,1.0,BMW,False,1.0
cf-13718,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-13720,Antarctica,3,1,1,1.0,Antarctica,False,0.0
cf-13721,Intel,4,1,1,1.0,Intel,False,1.0
cf-13722,Richmond,0,1,1,0.0,Virginia,False,0.0
cf-13727,Bentley,0,1,1,0.0,BMW,False,1.0
cf-13729,IBM,1,1,1,1.0,IBM,False,1.0
cf-1373,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-13733,Islam,4,1,1,1.0,Islam,False,0.0
cf-13735,Milan,0,1,1,0.0,London,False,0.0
cf-13736,CBS,3,1,1,1.0,CBS,False,0.0
cf-1375,baseball,1,1,1,1.0,baseball,False,1.0
cf-13775,Damascus,1,1,1,1.0,Damascus,False,0.0
cf-13790,London,3,1,1,1.0,London,False,0.0
cf-13795,Iraq,2,1,1,0.0,Brazil,False,0.0
cf-13807,Latin,0,1,1,1.0,Latin,False,1.0
cf-13809,England,0,1,1,0.0,London,False,0.0
cf-13810,Philadelphia,1,1,1,0.0,London,False,0.0
cf-13811,Norwegian,1,1,1,0.0,goaltender,False,0.0
cf-13817,Africa,2,1,1,0.0,Iran,False,1.0
cf-13820,Ireland,3,1,1,1.0,Ireland,False,0.0
cf-13824,NBC,1,1,1,0.0,CBS,False,0.0
cf-13825,Detroit,2,1,1,0.0,Manhattan,False,0.0
cf-13837,London,2,1,1,1.0,London,False,0.0
cf-13839,Africa,0,1,1,0.0,Antarctica,False,1.0
cf-13840,Google,1,1,1,1.0,Google,False,1.0
cf-13847,Sheffield,2,1,1,0.0,Manhattan,False,0.0
cf-1385,Geneva,2,1,1,1.0,Geneva,False,0.0
cf-13854,Apple,4,1,1,1.0,Apple,False,1.0
cf-13856,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-13873,Winnipeg,2,1,1,0.0,Dublin,False,0.0
cf-13876,Iowa,4,1,1,0.0,Indiana,False,1.0
cf-13878,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-13883,Algeria,0,1,1,0.0,Asia,False,0.0
cf-13891,Paris,3,1,1,1.0,Paris,False,0.0
cf-13893,BMW,0,1,1,1.0,BMW,False,1.0
cf-13897,Vienna,4,1,1,1.0,Vienna,False,1.0
cf-13898,Moscow,4,1,1,0.0,Copenhagen,False,0.0
cf-139,Honda,0,1,1,1.0,Honda,False,1.0
cf-1390,French,2,1,1,1.0,French,False,0.0
cf-13907,Hindi,3,1,1,1.0,Hindi,False,0.0
cf-13909,France,2,1,1,0.0,Poland,False,0.0
cf-13913,France,1,1,1,0.0,Paris,False,0.0
cf-13919,Romania,4,1,1,0.0,Scotland,False,0.0
cf-1392,Kiev,3,1,1,0.0,Russian,False,0.0
cf-13922,CBS,2,1,1,0.0,NBC,False,0.0
cf-13923,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-13924,Paris,2,1,1,1.0,Paris,False,0.0
cf-13930,Microsoft,3,1,1,1.0,Microsoft,False,0.0
cf-13931,Poland,0,1,1,0.0,Neptune,False,0.0
cf-13945,Italian,1,1,1,0.0,German,False,0.0
cf-13949,Chinese,0,1,1,0.0,Russian,False,0.0
cf-13961,French,4,1,1,0.0,English,False,0.0
cf-13964,Finland,1,1,1,0.0,Europe,False,0.0
cf-13984,Honda,3,1,1,1.0,Honda,False,1.0
cf-13986,Philadelphia,1,1,1,0.0,London,False,0.0
cf-13988,Toyota,1,1,1,1.0,Toyota,False,1.0
cf-1399,Africa,0,1,1,1.0,Africa,False,1.0
cf-13993,Toronto,0,1,1,0.0,London,False,0.0
cf-14000,Hamburg,0,1,1,0.0,Paris,False,0.0
cf-14006,English,3,1,1,1.0,English,False,0.0
cf-14016,London,3,1,1,0.0,India,False,0.0
cf-14019,Microsoft,2,1,1,1.0,Microsoft,False,1.0
cf-14028,Dodge,4,1,1,1.0,Dodge,False,1.0
cf-14033,Texas,2,1,1,1.0,Texas,False,0.0
cf-1404,Victoria,4,1,1,1.0,Victoria,False,0.0
cf-14045,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-14059,Ireland,0,1,1,1.0,Ireland,False,0.0
cf-1406,Atlanta,0,1,1,0.0,London,False,1.0
cf-14074,Norway,3,1,1,0.0,Stockholm,False,0.0
cf-1408,Suzuki,3,1,1,0.0,Toyota,False,1.0
cf-14082,Nokia,2,1,1,1.0,Nokia,False,1.0
cf-14084,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-14087,physicist,2,1,1,0.0,actor,False,0.0
cf-14089,Hebrew,1,1,1,0.0,Latin,False,0.0
cf-14097,football,2,1,1,0.0,goaltender,False,0.0
cf-14102,FIFA,1,1,1,1.0,FIFA,False,0.0
cf-14114,Paris,3,1,1,1.0,Paris,False,0.0
cf-14115,Honda,0,1,1,1.0,Honda,False,1.0
cf-14117,Antarctica,2,1,1,1.0,Antarctica,False,0.0
cf-14127,bishop,4,1,1,1.0,bishop,False,0.0
cf-14129,guitar,3,1,1,0.0,goaltender,False,0.0
cf-14142,Alexandria,2,1,1,0.0,Florence,False,0.0
cf-14144,Japan,4,1,1,1.0,Japan,False,0.0
cf-14151,Microsoft,0,1,1,1.0,Microsoft,False,1.0
cf-14153,Pennsylvania,4,1,1,0.0,BBC,False,0.0
cf-14162,French,2,1,1,1.0,French,False,0.0
cf-14163,Sears,3,1,1,0.0,Apple,False,0.0
cf-14164,Antarctica,0,1,1,1.0,Antarctica,False,0.0
cf-14172,Medina,3,1,1,0.0,Islam,False,0.0
cf-14174,goaltender,0,1,1,1.0,goaltender,False,0.0
cf-14176,Nissan,0,1,1,1.0,Nissan,False,0.0
cf-14182,Leicester,1,1,1,0.0,London,False,1.0
cf-14183,Apple,0,1,1,0.0,Adobe,False,0.0
cf-14192,Bangalore,2,1,1,0.0,India,False,0.0
cf-14202,Paris,2,1,1,1.0,Paris,False,0.0
cf-1422,Honda,2,1,1,1.0,Honda,False,1.0
cf-14224,Brisbane,1,1,1,0.0,London,False,1.0
cf-14241,actor,0,1,1,0.0,basketball,False,0.0
cf-14243,linebacker,3,1,1,0.0,goaltender,False,0.0
cf-14244,Yamaha,3,1,1,0.0,Honda,False,1.0
cf-14246,Islam,3,1,1,1.0,Islam,False,1.0
cf-14247,Greece,0,1,1,1.0,Greece,False,0.0
cf-14248,Apple,1,1,1,0.0,BBC,False,0.0
cf-14250,jazz,3,1,1,1.0,jazz,False,0.0
cf-14251,London,4,1,1,0.0,Toronto,False,0.0
cf-1426,midfielder,2,1,1,1.0,midfielder,False,0.0
cf-14273,Swedish,2,1,1,1.0,Swedish,False,0.0
cf-14277,Toyota,2,1,1,0.0,Nissan,False,0.0
cf-14282,Dutch,4,1,1,1.0,Dutch,False,0.0
cf-14287,Microsoft,1,1,1,1.0,Microsoft,False,0.0
cf-14288,Italian,0,1,1,1.0,Italian,False,0.0
cf-1429,Sydney,3,1,1,0.0,London,False,0.0
cf-14299,English,3,1,1,1.0,English,False,0.0
cf-14306,Google,2,1,1,1.0,Google,False,1.0
cf-14308,Amazon,3,1,1,0.0,Google,False,0.0
cf-1431,Vienna,3,1,1,1.0,Vienna,False,0.0
cf-14313,NBC,4,1,1,0.0,CBS,False,0.0
cf-14315,jazz,1,1,1,1.0,jazz,False,0.0
cf-14316,Antarctica,4,1,1,1.0,Antarctica,False,0.0
cf-1432,Airbus,2,1,1,1.0,Airbus,False,0.0
cf-14325,Spanish,4,1,1,1.0,Spanish,False,0.0
cf-14327,Paris,0,1,1,1.0,Paris,False,1.0
cf-14338,Nissan,0,1,1,1.0,Nissan,False,1.0
cf-14348,poet,2,1,1,0.0,politician,False,0.0
cf-1435,Italy,2,1,1,0.0,Venice,False,0.0
cf-14350,Hawaii,2,1,1,0.0,California,False,0.0
cf-14364,bishop,1,1,1,1.0,bishop,False,0.0
cf-14368,IBM,1,1,1,0.0,Apple,False,0.0
cf-14375,Airbus,2,1,1,1.0,Airbus,False,0.0
cf-14380,Toyota,4,1,1,1.0,Toyota,False,0.0
cf-14394,Microsoft,4,1,1,1.0,Microsoft,False,1.0
cf-14396,Cyprus,2,1,1,0.0,Airbus,False,0.0
cf-14398,Victoria,4,1,1,0.0,Antarctica,False,0.0
cf-144,English,4,1,1,1.0,English,False,0.0
cf-14402,Norwegian,2,1,1,0.0,French,False,0.0
cf-14413,Dodge,3,1,1,1.0,Dodge,False,0.0
cf-14424,Amazon,2,1,1,0.0,Google,False,0.0
cf-14435,Honda,3,1,1,1.0,Honda,False,1.0
cf-1444,Dodge,4,1,1,1.0,Dodge,False,0.0
cf-14444,Hawaii,3,1,1,0.0,Birmingham,False,0.0
cf-14449,German,1,1,1,0.0,French,False,0.0
cf-1445,France,1,1,1,0.0,Toyota,False,0.0
cf-14458,Africa,4,1,1,1.0,Africa,False,0.0
cf-14462,Apple,4,1,1,1.0,Apple,False,0.0
